Gene.ID,logFC,logCPM,LR,PValue,FDR,tax_level,genus_tax_id,name,category
-100,0,9.24881777060748,0,1,1,1,-200,all taxa with neither family nor genus classification,N/A
101564,0,9.26115390869434,0,1,1,1,286,Pseudomonas alcaliphila,bacteria
1017,0,9.25633915263169,0,1,1,1,1016,Capnocytophaga gingivalis,bacteria
1030157,0,9.26079822585507,0,1,1,1,13687,Sphingomonas sp. KC8,bacteria
104336,0,9.26339813041151,0,1,1,1,33882,Microbacterium foliorum,bacteria
1047172,0,9.24881777060748,0,1,1,1,1817,Nocardia sp. CS682,bacteria
1048396,0,9.24881777060748,0,1,1,1,1209988,Halopenitus persicus,archaea
1049583,0,9.26187315462348,0,1,1,1,57493,Kocuria indica,bacteria
105560,0,9.25949198235051,0,1,1,1,316612,Methylibium petroleiphilum,bacteria
1061,0,9.25394553059171,0,1,1,1,1060,Rhodobacter capsulatus,bacteria
1063,0,9.27675929576391,0,1,1,1,1060,Rhodobacter sphaeroides,bacteria
106590,0,9.25628574217272,0,1,1,1,106589,Cupriavidus necator,bacteria
106648,0,9.26110560194745,0,1,1,1,469,Acinetobacter bereziniae,bacteria
106649,-0.515095313531419,9.78827819803433,0.166286988097795,0.683432983748782,1,1,469,Acinetobacter guillouiae,bacteria
106654,1.60205931858584,9.27879828318608,2.14872886018148,0.142687981402885,1,1,469,Acinetobacter nosocomialis,bacteria
107401,0,9.24881777060748,0,1,1,1,104267,Tenacibaculum maritimum,bacteria
1076,0.960551712721787,9.25411632702715,1.15661238356576,0.282169211786955,1,1,1073,Rhodopseudomonas palustris,bacteria
1076550,0,9.25919490094702,0,1,1,1,53335,Pantoea rwandensis,bacteria
1082851,-2.0454021255488,9.27469781617393,2.6468403703672,0.103755938178712,1,1,283,Comamonas serinivorans,bacteria
108486,0,9.25996232619522,0,1,1,1,1716,Corynebacterium falsenii,bacteria
108980,0,9.26348898815618,0,1,1,1,469,Acinetobacter ursingii,bacteria
108981,0,9.29694904374849,0,1,1,1,469,Acinetobacter schindleri,bacteria
1096856,0,9.24881777060748,0,1,1,1,1847,Pseudonocardia sp. EC080619-01,bacteria
1096868,0,9.25537112300017,0,1,1,1,1847,Pseudonocardia sp. EC080625-04,bacteria
1097667,1.63133252101469,9.2622725273704,2.18467226811393,0.139390732028982,1,1,361607,Patulibacter medicamentivorans,bacteria
109790,0,9.26159101996669,0,1,1,1,1578,Lactobacillus jensenii,bacteria
111015,0,9.26313861840403,0,1,1,1,1654,Actinomyces radicidentis,bacteria
1115758,0,9.24881777060748,0,1,1,1,1501226,Romboutsia ilealis,bacteria
1117645,0.108805720703658,13.0522185526239,0.00843377032747128,0.926828689566828,1,1,308865,Elizabethkingia anophelis,bacteria
1121358,0,9.25522904353724,0,1,1,1,1716,Corynebacterium doosanense,bacteria
1124835,0,9.281456637656,0,1,1,1,59732,Chryseobacterium carnipullorum,bacteria
113107,0,9.26600292129747,0,1,1,1,1301,Streptococcus australis,bacteria
1134687,0,9.25886967231506,0,1,1,1,570,Klebsiella michiganensis,bacteria
114,2.01264317811473,9.27655510554364,2.6514759999964,0.103453798563658,1,1,113,Gemmata obscuriglobus,bacteria
114051,0,9.24881777060748,0,1,1,1,1269,uncultured Micrococcus sp.,bacteria
1141883,0,9.26323468792829,0,1,1,1,149698,Massilia putida,bacteria
114424,0,9.24881777060748,0,1,1,1,10509,Ovine mastadenovirus A,viruses
1144668,0,9.26313861840403,0,1,1,1,469,Acinetobacter sp. CIP 102529,bacteria
114529,0,9.24881777060748,0,1,1,1,2251,Haloferax alexandrinus,archaea
1149952,0,9.24881777060748,0,1,1,1,234,Brucella sp. 09RB8471,bacteria
115808,-2.02276679495882,9.27386658460702,2.61962086816601,0.105549657061085,1,1,374,Bradyrhizobium sp. ORS 285,bacteria
1173280,0,9.24881777060748,0,1,1,1,286,Pseudomonas sp. R2-60-08W,bacteria
117567,0,9.24881777060748,0,1,1,1,1866885,Mycolicibacterium frederiksbergense,bacteria
1176587,0,9.26405009398851,0,1,1,1,379899,Niabella ginsenosidivorans,bacteria
1176649,0,9.25311261483978,0,1,1,1,357,Agrobacterium fabrum,bacteria
1177574,0,9.24881777060748,0,1,1,1,838,Prevotella jejuni,bacteria
1179670,2.00841217228545,9.38742182010105,2.26872668295456,0.132008322101288,1,1,1269,Micrococcus sp. KBS0714,bacteria
119219,0,9.27416869059822,0,1,1,1,106589,Cupriavidus metallidurans,bacteria
1195817,0,9.24881777060748,0,1,1,1,-200,bacterium EBAD26,bacteria
1211,0,9.24881777060748,0,1,1,1,-200,uncultured cyanobacterium,bacteria
1223514,1.22184073150566,9.27610694100992,1.34913836196339,0.245428806011886,1,1,1716,Corynebacterium humireducens,bacteria
12260,0,9.24881777060748,0,1,1,1,12258,Bean pod mottle virus,viruses
1226968,0,9.24881777060748,0,1,1,1,191,Azospirillum humicireducens,bacteria
1230998,0,9.25222650127673,0,1,1,1,1716,Corynebacterium frankenforstense,bacteria
1235645,0,9.24881777060748,0,1,1,1,1982251,Propionibacterium phage PHL010M04,viruses
1235651,0,9.24881777060748,0,1,1,1,1982251,Propionibacterium phage PHL073M02,viruses
1241978,0,9.24881777060748,0,1,1,1,59732,Chryseobacterium bernardetii,bacteria
1241982,0,9.24881777060748,0,1,1,1,59732,Chryseobacterium nakagawai,bacteria
1249,0,9.26161262133055,0,1,1,1,46255,Weissella paramesenteroides,bacteria
1249933,0,9.24881777060748,0,1,1,1,286104,Winogradskyella sp. RHA_55,bacteria
1250205,0,9.24881777060748,0,1,1,1,292691,Gramella sp. MAR_2010_147,bacteria
1252,2.14999565785425,9.28491159717813,3.31126007809797,0.0688067134617397,1,1,1243,Leuconostoc carnosum,bacteria
1256574,2.01264317811473,9.27352724310139,2.6514759999964,0.103453798563657,1,1,-200,uncultured bacterium A1Q1_fos_4,bacteria
1260,1.67929684413985,9.82821987268926,1.66955209845759,0.196318537916451,1,1,150022,Finegoldia magna,bacteria
1267768,0,9.24881777060748,0,1,1,1,1855413,Brevirhabdus pacifica,bacteria
1270,2.21975019540123,10.8683945068844,3.0654261067574,0.0799741926755436,1,1,1269,Micrococcus luteus,bacteria
1273687,0,9.24881777060748,0,1,1,1,1763,Mycobacterium sp. VKM Ac-1817D,bacteria
1274,1.31885264931448,10.6620422268558,1.14981897581058,0.283587047521534,1,1,57495,Dermacoccus nishinomiyaensis,bacteria
1274359,1.87535139436449,9.2688560553036,2.48437610475687,0.114981935555874,1,1,286,Pseudomonas sihuiensis,bacteria
1275,0,9.24881777060748,0,1,1,1,57493,Kocuria rosea,bacteria
1276,0,9.26161262133055,0,1,1,1,57499,Kytococcus sedentarius,bacteria
1279031,0,9.24881777060748,0,1,1,1,357,Agrobacterium sp. 33MFTa1.1,bacteria
1280,0.814369204287183,9.87075902300192,0.421270698710273,0.516303670410187,1,1,1279,Staphylococcus aureus,bacteria
1282,2.27723063926772,10.3000715653347,3.13009401431455,0.0768593079139278,1,1,1279,Staphylococcus epidermidis,bacteria
1283,-0.186206067059881,9.31277579652678,0.0121371968094479,0.912275389302359,1,1,1279,Staphylococcus haemolyticus,bacteria
1283291,0,9.26161262133055,0,1,1,1,286,Pseudomonas sp. URMO17WK12:I11,bacteria
1286,0,9.25527895153683,0,1,1,1,1279,Staphylococcus simulans,bacteria
128780,0,9.25310774895363,0,1,1,1,40323,Stenotrophomonas acidaminiphila,bacteria
1290,3.97648413267767,9.68032604316996,8.07528504744867,0.00448730480705706,0.945808883338623,1,1279,Staphylococcus hominis,bacteria
1292,0,9.29562968349217,0,1,1,1,1279,Staphylococcus warneri,bacteria
1295,0,9.25284580289154,0,1,1,1,1279,Staphylococcus schleiferi,bacteria
1296669,0,9.24881777060748,0,1,1,1,92793,Aquabacterium olei,bacteria
129817,-1.30354653614876,9.2658049726623,1.37226785437961,0.241422616839758,1,1,286,Pseudomonas brenneri,bacteria
1302,0,9.2584232349733,0,1,1,1,1301,Streptococcus gordonii,bacteria
1302308,0,9.24881777060748,0,1,1,1,1827,Rhodococcus sp. P1Y,bacteria
1303,1.5736874299577,9.30267893605571,2.11392635921258,0.145964387644771,1,1,1301,Streptococcus oralis,bacteria
1304,0,9.27397513776795,0,1,1,1,1301,Streptococcus salivarius,bacteria
1305,0,9.31197980672182,0,1,1,1,1301,Streptococcus sanguinis,bacteria
1306519,0,9.2535107879414,0,1,1,1,237,Flavobacterium commune,bacteria
1308,2.15193344817078,10.4505146054435,2.88134671608145,0.0896110480867718,1,1,1301,Streptococcus thermophilus,bacteria
1309411,0,9.25417026199336,0,1,1,1,1298,Deinococcus soli Cha et al. 2016,bacteria
1311,1.63133252101469,9.33702022680565,2.18467226811393,0.139390732028983,1,1,1301,Streptococcus agalactiae,bacteria
1313,0.774621077487208,9.40684880351176,0.349491880762486,0.554400905049801,1,1,1301,Streptococcus pneumoniae,bacteria
13136,0,9.24881777060748,0,1,1,1,-200,unidentified marine bacterioplankton,bacteria
1314,1.49275057987753,9.27676316741116,2.0148997052247,0.155761562528165,1,1,1301,Streptococcus pyogenes,bacteria
131568,0,9.25235447941889,0,1,1,1,33981,Kineococcus radiotolerans,bacteria
1322301,0,9.24881777060748,0,1,1,1,59732,Chryseobacterium sp. Iso-52,bacteria
1324352,0,9.24881777060748,0,1,1,1,59732,Chryseobacterium gallinarum,bacteria
1324796,0,9.24881777060748,0,1,1,1,68,Lysobacter lycopersici,bacteria
1325095,0,9.24881777060748,0,1,1,1,374,Bradyrhizobium guangzhouense,bacteria
1325724,0,9.24881777060748,0,1,1,1,41275,Brevundimonas vancanneytii,bacteria
1328,3.30411182310057,10.1106374668866,6.14112707018052,0.013207310594841,1,1,1301,Streptococcus anginosus,bacteria
1329,0,9.24881777060748,0,1,1,1,1301,Streptococcus canis,bacteria
132919,1.52080186495614,9.25993247913659,2.04917130541808,0.152289062139726,1,1,1827,Rhodococcus jostii,bacteria
1332264,1.52080186495614,9.26825725012349,2.04917130541809,0.152289062139725,1,1,72763,Tessaracoccus aquimaris,bacteria
1334,3.14315734446632,9.42855378583479,5.51812646181187,0.0188204048592025,1,1,1301,Streptococcus dysgalactiae,bacteria
1335061,0,9.26600292129747,0,1,1,1,379,Rhizobium flavum,bacteria
1338,1.92103557675558,9.27032890747452,2.54019707637221,0.110980933407194,1,1,1301,Streptococcus intermedius,bacteria
1338689,1.22184073150566,9.25960492948178,1.34913836196339,0.245428806011886,1,1,286,Pseudomonas sp. JY-Q,bacteria
134634,0,9.24881777060748,0,1,1,1,178440,Opitutus sp. VeGlc2,bacteria
1351,0,9.26115390869434,0,1,1,1,1350,Enterococcus faecalis,bacteria
1351072,0,9.24881777060748,0,1,1,1,-200085023,Microbacteriaceae bacterium N4_97_1,bacteria
1354,0,9.25737446479659,0,1,1,1,1350,Enterococcus hirae,bacteria
1358,0.208619482311485,9.61481315058779,0.0332946617443781,0.85521526999202,1,1,1357,Lactococcus lactis,bacteria
1366,0,9.28188310656983,0,1,1,1,1357,Lactococcus raffinolactis,bacteria
136857,0,9.25731683116482,0,1,1,1,1716,Corynebacterium testudinoris,bacteria
13689,2.5942111380104,9.61644048546135,3.63149591881847,0.0566958349251535,1,1,13687,Sphingomonas paucimobilis,bacteria
13690,0,9.28739312505147,0,1,1,1,165695,Sphingobium yanoikuyae,bacteria
1377,0,9.26404383131739,0,1,1,1,1375,Aerococcus viridans,bacteria
1379,2.35506222618747,9.28843794890073,3.46558585872118,0.0626583075055071,1,1,1378,Gemella haemolysans,bacteria
138336,0,9.25771223713917,0,1,1,1,38501,Blastococcus saxobsidens,bacteria
1383844,0,9.24881777060748,0,1,1,1,56688,Halorubrum persicum,archaea
1385663,0,9.24881777060748,0,1,1,1,89966,Hymenobacter sp. DG25A,bacteria
1389713,0,9.24881777060748,0,1,1,1,1763,Mycobacterium paragordonae,bacteria
139021,0,9.24881777060748,0,1,1,1,37914,Dietzia psychralcaliphila,bacteria
1390395,0,9.26634705168306,0,1,1,1,13687,Sphingomonas sp. LK11,bacteria
1396,0,9.25305837564826,0,1,1,1,1386,Bacillus cereus,bacteria
1396826,1.01247131273387,9.25492493668824,1.19671492511806,0.273979248854462,1,1,191028,Leisingera aquaemixtae,bacteria
1404244,0,9.27612407324754,0,1,1,1,1716,Corynebacterium glyciniphilum,bacteria
1406950,0,9.26122751460728,0,1,1,1,-200011270,North Creek virus,viruses
1407499,0,9.24881777060748,0,1,1,1,2239,Halobacterium hubeiense,archaea
1415630,2.01264317811473,9.31201219404455,2.65147599999639,0.103453798563659,1,1,286,Pseudomonas sp. TKP,bacteria
1419814,0,9.24881777060748,0,1,1,1,1301,Streptococcus sp. VT 162,bacteria
1421430,0,9.24881777060748,0,1,1,1,286,Pseudomonas granadensis,bacteria
1433513,0,9.24881777060748,0,1,1,1,1301,Streptococcus gwangjuense,bacteria
