Gene.ID,logFC,logCPM,LR,PValue,FDR,tax_level,genus_tax_id,name,category
-100,0,9.24881777060748,0,1,1,1,-200,all taxa with neither family nor genus classification,N/A
101564,0,9.26115390869434,6.78830245348649e-08,0.999792116199166,1,1,286,Pseudomonas alcaliphila,bacteria
1017,0,9.25633915263169,7.73208714832663e-08,0.999778135189058,1,1,1016,Capnocytophaga gingivalis,bacteria
1030157,0,9.26079822585507,6.31939549577964e-08,0.999799424526991,1,1,13687,Sphingomonas sp. KC8,bacteria
104336,0,9.26339813041151,5.18173086661022e-08,0.999818374223531,1,1,33882,Microbacterium foliorum,bacteria
1047172,0,9.24881777060748,0,1,1,1,1817,Nocardia sp. CS682,bacteria
1048396,0,9.24881777060748,0,1,1,1,1209988,Halopenitus persicus,archaea
1049583,0,9.26187315462348,4.81695217047218e-08,0.999824883840122,1,1,57493,Kocuria indica,bacteria
105560,0,9.25949198235051,5.16001898986929e-08,0.999818755136397,1,1,316612,Methylibium petroleiphilum,bacteria
1061,0,9.25394553059171,4.99234080741928e-08,0.999821724291741,1,1,1060,Rhodobacter capsulatus,bacteria
1063,-2.26919192795165,9.27675929576391,8.46901215822982e-08,0.999767803091318,1,1,1060,Rhodobacter sphaeroides,bacteria
106590,0,9.25628574217272,3.00952454068693e-08,0.999861583136547,1,1,106589,Cupriavidus necator,bacteria
106648,0,9.26110560194745,6.68508590706551e-08,0.999793702695762,1,1,469,Acinetobacter bereziniae,bacteria
106649,-1.56253887170233,9.78827819803433,0.862336160895111,0.353085758362621,1,1,469,Acinetobacter guillouiae,bacteria
106654,-3.11573936239473,9.27879828318608,4.87781347549448,0.0272040590805112,0.672564657193448,1,469,Acinetobacter nosocomialis,bacteria
107401,0,9.24881777060748,0,1,1,1,104267,Tenacibaculum maritimum,bacteria
1076,-0.960551712721787,9.25411632702715,4.91109752864816e-08,0.999823180834195,1,1,1073,Rhodopseudomonas palustris,bacteria
1076550,0,9.25919490094702,5.20089500355425e-08,0.999818038670705,1,1,53335,Pantoea rwandensis,bacteria
1082851,2.0454021255488,9.27469781617393,2.31556169794089e-08,0.999878586147839,1,1,283,Comamonas serinivorans,bacteria
108486,0.743104457870727,9.25996232619522,4.38961649251723e-08,0.999832831922564,1,1,1716,Corynebacterium falsenii,bacteria
108980,0,9.26348898815618,9.56530925577681e-08,0.999753231590213,1,1,469,Acinetobacter ursingii,bacteria
108981,-2.6913740252362,9.29694904374849,8.97582133063679e-08,0.999760956381358,1,1,469,Acinetobacter schindleri,bacteria
1096856,0,9.24881777060748,0,1,1,1,1847,Pseudonocardia sp. EC080619-01,bacteria
1096868,-0.942836521482315,9.25537112300017,4.75148276279924e-08,0.999826077953469,1,1,1847,Pseudonocardia sp. EC080625-04,bacteria
1097667,-1.63133252101469,9.2622725273704,1.30863990754904e-07,0.999711364242736,1,1,361607,Patulibacter medicamentivorans,bacteria
109790,-1.4894349579892,9.26159101996669,1.58811961803451e-07,0.999682033288503,1,1,1578,Lactobacillus jensenii,bacteria
111015,-1.55362783691195,9.26313861840403,1.37922812726288e-07,0.999703681951941,1,1,1654,Actinomyces radicidentis,bacteria
1115758,0,9.24881777060748,0,1,1,1,1501226,Romboutsia ilealis,bacteria
1117645,-0.455270118421988,13.0522185526239,0.0740528076694389,0.785524788473926,1,1,308865,Elizabethkingia anophelis,bacteria
1121358,-0.935450714140002,9.25522904353724,4.79233741579321e-08,0.999825331837302,1,1,1716,Corynebacterium doosanense,bacteria
1124835,-0.786235461932568,9.281456637656,4.06524058860214e-08,0.999839126990981,1,1,59732,Chryseobacterium carnipullorum,bacteria
113107,-1.65889161428728,9.26600292129747,1.0192934318809e-07,0.999745264385974,1,1,1301,Streptococcus australis,bacteria
1134687,0,9.25886967231506,8.28722566126316e-08,0.999770308651267,1,1,570,Klebsiella michiganensis,bacteria
114,-2.01264317811473,9.27655510554364,1.2348547961949e-07,0.99971961937533,1,1,113,Gemmata obscuriglobus,bacteria
114051,0,9.24881777060748,0,1,1,1,1269,uncultured Micrococcus sp.,bacteria
1141883,-0.94955539337565,9.26323468792829,1.4476063370239e-07,0.999696425499706,1,1,149698,Massilia putida,bacteria
114424,0,9.24881777060748,0,1,1,1,10509,Ovine mastadenovirus A,viruses
1144668,-1.55362783691195,9.26313861840403,1.37922812726288e-07,0.999703681951941,1,1,469,Acinetobacter sp. CIP 102529,bacteria
114529,0,9.24881777060748,0,1,1,1,2251,Haloferax alexandrinus,archaea
1149952,0,9.24881777060748,0,1,1,1,234,Brucella sp. 09RB8471,bacteria
115808,2.02276679495882,9.27386658460702,2.32092149943242e-08,0.999878445711502,1,1,374,Bradyrhizobium sp. ORS 285,bacteria
1173280,0,9.24881777060748,0,1,1,1,286,Pseudomonas sp. R2-60-08W,bacteria
117567,0,9.24881777060748,0,1,1,1,1866885,Mycolicibacterium frederiksbergense,bacteria
1176587,-1.58883686261121,9.26405009398851,1.22281639924893e-07,0.999720989414895,1,1,379899,Niabella ginsenosidivorans,bacteria
1176649,0,9.25311261483978,1.2166243434919e-07,0.999721696733544,1,1,357,Agrobacterium fabrum,bacteria
1177574,0,9.24881777060748,0,1,1,1,838,Prevotella jejuni,bacteria
1179670,-2.7532395689407,9.38742182010105,2.32290044705822,0.127482123687175,1,1,1269,Micrococcus sp. KBS0714,bacteria
119219,-1.50255692143637,9.27416869059822,1.0023025431849e-07,0.999747396437957,1,1,106589,Cupriavidus metallidurans,bacteria
1195817,0,9.24881777060748,0,1,1,1,-200,bacterium EBAD26,bacteria
1211,0,9.24881777060748,0,1,1,1,-200,uncultured cyanobacterium,bacteria
1223514,-1.22184073150566,9.27610694100992,7.8812220749569e-08,0.999776005766335,1,1,1716,Corynebacterium humireducens,bacteria
12260,0,9.24881777060748,0,1,1,1,12258,Bean pod mottle virus,viruses
1226968,0,9.24881777060748,0,1,1,1,191,Azospirillum humicireducens,bacteria
1230998,0,9.25222650127673,3.1961675972525e-08,0.9998573555656,1,1,1716,Corynebacterium frankenforstense,bacteria
1235645,0,9.24881777060748,0,1,1,1,1982251,Propionibacterium phage PHL010M04,viruses
1235651,0,9.24881777060748,0,1,1,1,1982251,Propionibacterium phage PHL073M02,viruses
1241978,0,9.24881777060748,0,1,1,1,59732,Chryseobacterium bernardetii,bacteria
1241982,0,9.24881777060748,0,1,1,1,59732,Chryseobacterium nakagawai,bacteria
1249,-1.49037358924799,9.26161262133055,1.58845652187267e-07,0.99968199956355,1,1,46255,Weissella paramesenteroides,bacteria
1249933,0,9.24881777060748,0,1,1,1,286104,Winogradskyella sp. RHA_55,bacteria
1250205,0,9.24881777060748,0,1,1,1,292691,Gramella sp. MAR_2010_147,bacteria
1252,-3.73883252046546,9.28491159717813,6.14440259028588,0.0131828693104553,0.492160454256999,1,1243,Leuconostoc carnosum,bacteria
1256574,-2.01264317811473,9.27352724310139,1.30404148812602e-07,0.99971187180644,1,1,-200,uncultured bacterium A1Q1_fos_4,bacteria
1260,-3.35885561842889,9.82821987268926,3.55233914163703,0.0594615709716247,1,1,150022,Finegoldia magna,bacteria
1267768,0,9.24881777060748,0,1,1,1,1855413,Brevirhabdus pacifica,bacteria
1270,-5.55094555882302,10.8683945068844,9.4524356885352,0.00210868891663407,0.303651203995307,1,1269,Micrococcus luteus,bacteria
1273687,0,9.24881777060748,0,1,1,1,1763,Mycobacterium sp. VKM Ac-1817D,bacteria
1274,-3.1552313285047,10.6620422268558,3.327712946772,0.0681215389466284,1,1,57495,Dermacoccus nishinomiyaensis,bacteria
1274359,-1.87535139436449,9.2688560553036,1.24814090618486e-07,0.99971811506842,1,1,286,Pseudomonas sihuiensis,bacteria
1275,0,9.24881777060748,0,1,1,1,57493,Kocuria rosea,bacteria
1276,-1.49037358924799,9.26161262133055,1.58845652187267e-07,0.99968199956355,1,1,57499,Kytococcus sedentarius,bacteria
1279031,0,9.24881777060748,0,1,1,1,357,Agrobacterium sp. 33MFTa1.1,bacteria
1280,-1.71785986604303,9.87075902300192,0.976832236215031,0.322982129338318,1,1,1279,Staphylococcus aureus,bacteria
1282,-4.64999793177804,10.3000715653347,6.76052660776266,0.00931962534891656,0.469709117585395,1,1279,Staphylococcus epidermidis,bacteria
1283,-1.30416752218811,9.31277579652678,1.79235633679451,0.180639330193254,1,1,1279,Staphylococcus haemolyticus,bacteria
1283291,-1.49037358924799,9.26161262133055,1.58845652187267e-07,0.99968199956355,1,1,286,Pseudomonas sp. URMO17WK12:I11,bacteria
1286,0,9.25527895153683,1.08489876637918e-07,0.99973719437207,1,1,1279,Staphylococcus simulans,bacteria
128780,0,9.25310774895363,3.5481826365924e-08,0.999849705515879,1,1,40323,Stenotrophomonas acidaminiphila,bacteria
1290,-5.25658492552398,9.68032604316996,8.70242235041849,0.00317787466169864,0.355921962110248,1,1279,Staphylococcus hominis,bacteria
