Gene.ID,logFC,logCPM,LR,PValue,FDR,genus_tax_id,tax_level,name,category
1049,-6.11298500039939e-17,3.26306812631701,-8.4674272926577e-08,1,1,85072,1,Allochromatium vinosum,bacteria
106,0.0205878969229378,7.17863641924658,0.218213577869619,0.640404466482641,1,105,1,Runella slithyformis,bacteria
1063,-1.58865280225878e-08,2.51774989618812,-1.54913681882363e-09,1,1,1060,1,Rhodobacter sphaeroides,bacteria
11034,0.0686193222581671,2.4940887954768,1.04173825121734e-07,0.999742475021536,1,11019,1,Sindbis virus,viruses
1108,-0.0436605764867467,3.71888139355963,2.52956743984966,0.111730841514405,0.704472424463705,1107,1,Chloroflexus aurantiacus,bacteria
1126,-0.0664691721635922,3.50018676935387,5.79692175584646,0.016054257130492,0.196453409623126,1125,1,Microcystis aeruginosa,bacteria
1211,-0.015146872950853,5.86038714491938,0.111846025481682,0.738052171088731,1,-200,1,uncultured cyanobacterium,bacteria
1252,-0.0791631324824802,6.8712783327296,2.93711271281863,0.086565341595129,0.591954174143161,1243,1,Leuconostoc carnosum,bacteria
1254,-0.101117316312779,2.63048787519699,-4.40679510660402e-08,1,1,1253,1,Pediococcus acidilactici,bacteria
12637,-0.0149291552414225,2.53795101938531,3.15256123428753e-08,0.999858331979817,1,11051,1,Dengue virus,viruses
1302,0.0532131404793206,4.11058912805884,1.02129017101906,0.312213172338579,1,1301,1,Streptococcus gordonii,bacteria
1304,0.00962599570378363,2.6886595089293,0.00213392909246224,0.963155249779781,1,1301,1,Streptococcus salivarius,bacteria
1307,-0.0444361029470334,2.85998091137181,2.86798724900529,0.090357808156775,0.598097947229898,1301,1,Streptococcus suis,bacteria
1310,0.0207225744426267,2.85374033487365,2.83671042211608e-09,0.99995750404794,1,1301,1,Streptococcus sobrinus,bacteria
1313,-0.0104195830879865,3.91140839422194,0.00939608466813269,0.922779281735942,1,1301,1,Streptococcus pneumoniae,bacteria
1314,-0.028155637970702,5.87289216830015,0.287912105217899,0.591561619372579,1,1301,1,Streptococcus pyogenes,bacteria
1338,0.0642798565237453,4.22494660752362,2.31569598550344,0.128073964154151,0.7558041984264,1301,1,Streptococcus intermedius,bacteria
1351,-0.0466764548498301,3.45946231806238,5.12386177480354,0.0235990431306672,0.238555544690441,1350,1,Enterococcus faecalis,bacteria
1352,-0.0618481421907513,4.83329739300742,2.67190207906327,0.102133895338102,0.666558053785506,1350,1,Enterococcus faecium,bacteria
1355,0.0209000263665054,5.71490591207174,0.225563397447914,0.634833196231552,1,1350,1,Enterococcus columbae,bacteria
1376,2.31223092023908e-16,3.91545565620596,-3.01533695790113e-08,1,1,1375,1,Aerococcus urinae,bacteria
1379,-0.102490392061576,6.79016893971882,6.44579731916029,0.0111215117287891,0.145676139546111,1378,1,Gemella haemolysans,bacteria
1422,0.0410458984813734,4.31508403939093,0.733964060356186,0.391601292175053,1,129337,1,Geobacillus stearothermophilus,bacteria
1428,-0.0166614005867362,7.55801497159147,0.0778687605391042,0.780206648883414,1,1386,1,Bacillus thuringiensis,bacteria
1450,-0.087571058170953,2.92281013578407,2.71802090168194e-07,0.999584025759097,1,29330,1,Alicyclobacillus acidoterrestris,bacteria
1467,0.0789807941809051,2.65659791180092,1.49368267088335e-07,0.999691632058316,1,1386,1,Bacillus lentus,bacteria
1474,-0.0656270448715386,3.68969537073559,2.50742257197366,0.113311119172045,0.710139015134462,1569,1,Sporosarcina pasteurii,bacteria
1476,-0.0994264218334928,3.35089031238935,5.25336753308665,0.0219043399228599,0.226520797462681,1569,1,Sporosarcina psychrophila,bacteria
1493,-0.0987522688908494,3.20383958311377,7.26688166857592,0.00702376433760716,0.112622428171977,1485,1,Clostridium cellulovorans,bacteria
1498,-0.0149605513372844,2.53824055159052,3.16772101882634e-08,0.999857991767399,1,1769729,1,Hathewaya histolytica,bacteria
1504,0.106985400851377,2.70559124773566,6.48814539871978e-08,0.999796764138069,1,1485,1,Clostridium septicum,bacteria
1517,-6.05229995521846e-14,2.87373998503433,-1.71022307426938e-09,1,1,28895,1,Thermoanaerobacterium thermosaccharolyticum,bacteria
1520,-0.057246775193406,2.62586214646419,5.07867490284752e-08,0.999820189410605,1,1485,1,Clostridium beijerinckii,bacteria
1522,0.0486495717263942,2.59537606977384,-1.48211594108716e-08,1,1,1505663,1,[Clostridium] innocuum,bacteria
